categoryid,parentid,level,name,avg_age,preferred_platform,engagement_score,full_path
939,1469,Sub-Category,1016,22,UpGrad,45.61041591223329,NA > NA > NA > NA > NA
883,1481,Sub-Category,1016,29,Coursera,82.82661898992956,NA > NA > NA > NA
1565,1481,Sub-Category,1016,20,UpGrad,82.94852203689516,NA > NA > NA > NA
143,1482,Sub-Category,1016,27,Coursera,30.165883945301175,NA > NA
228,1482,Sub-Category,1016,23,edX,44.22378947492689,NA > NA
371,1482,Sub-Category,1016,21,UpGrad,9.021140215918422,NA > NA
381,1482,Sub-Category,1016,29,edX,40.61384457163513,NA > NA
593,1482,Sub-Category,1016,35,edX,71.47541379090399,NA > NA
605,1482,Sub-Category,1016,39,UpGrad,22.47923945542425,NA > NA
730,1482,Sub-Category,1016,40,UpGrad,1.9619656493887305,NA > NA
854,1482,Sub-Category,1016,18,Coursera,42.48003347311169,NA > NA
879,1482,Sub-Category,1016,29,Coursera,79.1433229809627,NA > NA
1249,1482,Sub-Category,1016,27,edX,92.02226079069078,NA > NA
1398,1482,Sub-Category,1016,22,Coursera,71.42734983935952,NA > NA
1426,1482,Sub-Category,1016,33,Coursera,20.516079291701317,NA > NA
1531,1482,Sub-Category,1016,36,UpGrad,80.38836107589304,NA > NA
131,1486,Sub-Category,1016,24,Coursera,11.832759575918317,NA > NA > NA
322,1486,Sub-Category,1016,22,edX,55.05113173276186,NA > NA > NA
335,1486,Sub-Category,1016,21,edX,81.14572407212108,NA > NA > NA
369,1486,Sub-Category,1016,31,edX,47.7704931050539,NA > NA > NA
711,1486,Sub-Category,1016,33,UpGrad,4.794975486584008,NA > NA > NA
886,1486,Sub-Category,1016,35,edX,81.44113451708108,NA > NA > NA
1181,1486,Sub-Category,1016,19,Coursera,81.95885056629777,NA > NA > NA
1457,1486,Sub-Category,1016,29,UpGrad,37.48090439476073,NA > NA > NA
224,1487,Sub-Category,1016,37,Coursera,86.54341818764806,NA > NA > NA > NA
331,1487,Sub-Category,1016,27,Coursera,30.776522657833993,NA > NA > NA > NA
705,1487,Sub-Category,1016,31,UpGrad,94.11115625407547,NA > NA > NA > NA
908,1487,Sub-Category,1016,39,Coursera,10.214652796275914,NA > NA > NA > NA
25,1490,Sub-Category,1016,29,Coursera,94.85741753596812,NA > NA
145,1490,Sub-Category,1016,20,UpGrad,47.48137933202088,NA > NA
207,1490,Sub-Category,1016,38,edX,43.77686236985028,NA > NA
664,1490,Sub-Category,1016,29,Coursera,75.88619461748749,NA > NA
788,1490,Sub-Category,1016,34,UpGrad,59.56154651939869,NA > NA
798,1490,Sub-Category,1016,20,Coursera,36.8603122420609,NA > NA
1332,1490,Sub-Category,1016,40,UpGrad,67.35445288941264,NA > NA
1444,1490,Sub-Category,1016,28,UpGrad,34.81253131758422,NA > NA
1497,1490,Sub-Category,1016,27,edX,28.45188258215785,NA > NA
1525,1490,Sub-Category,1016,38,UpGrad,31.04509690310806,NA > NA
117,1492,Sub-Category,1016,19,edX,22.033966681919992,NA > NA > NA > NA
175,1492,Sub-Category,1016,24,Coursera,81.40317564830184,NA > NA > NA > NA
450,1492,Sub-Category,1016,19,UpGrad,30.31985741108656,NA > NA > NA > NA
790,1492,Sub-Category,1016,28,edX,41.696247924119234,NA > NA > NA > NA
941,1492,Sub-Category,1016,30,UpGrad,77.51588465180248,NA > NA > NA > NA
1354,1492,Sub-Category,1016,26,Coursera,51.52907655574381,NA > NA > NA > NA
13,1495,Sub-Category,1016,39,Coursera,85.14856493566185,NA > NA > NA
244,1495,Sub-Category,1016,26,UpGrad,94.81186093762517,NA > NA > NA
1269,1495,Sub-Category,1016,28,edX,75.66758603788912,NA > NA > NA
1410,1495,Sub-Category,1016,30,UpGrad,8.090031845495105,NA > NA > NA
56,1497,Sub-Category,1016,21,Coursera,36.175439483486116,NA > NA > NA
333,1497,Sub-Category,1016,35,UpGrad,2.474622055888176,NA > NA > NA
806,1497,Sub-Category,1016,35,UpGrad,26.990882609970868,NA > NA > NA
1116,1497,Sub-Category,1016,23,Coursera,38.35813810583204,NA > NA > NA
1188,1497,Sub-Category,1016,18,UpGrad,22.385088563896716,NA > NA > NA
348,1499,Sub-Category,1016,32,UpGrad,46.949807461351156,NA > NA > NA > NA
599,1499,Sub-Category,1016,25,Coursera,85.34322613850236,NA > NA > NA > NA
895,1499,Sub-Category,1016,33,edX,4.010338429361582,NA > NA > NA > NA
1548,1499,Sub-Category,1016,29,edX,54.49880799278617,NA > NA > NA > NA
141,1502,Sub-Category,1016,18,Coursera,89.65207487344742,NA > NA > NA
430,1502,Sub-Category,1016,22,Coursera,16.496105049736798,NA > NA > NA
985,1502,Sub-Category,1016,37,Coursera,94.96154056396335,NA > NA > NA
1382,1502,Sub-Category,1016,19,Coursera,21.720333211123943,NA > NA > NA
321,1505,Sub-Category,1016,36,edX,65.71344428230077,NA > NA > NA > NA
522,1505,Sub-Category,1016,24,Coursera,43.92906459979713,NA > NA > NA > NA
1227,1505,Sub-Category,1016,25,edX,74.8862051172182,NA > NA > NA > NA
239,1515,Sub-Category,1016,21,edX,33.95343453157693,NA > NA > NA > NA
620,1515,Sub-Category,1016,29,Coursera,37.43731887079775,NA > NA > NA > NA
860,1515,Sub-Category,1016,31,Coursera,25.29924726113677,NA > NA > NA > NA
1154,1515,Sub-Category,1016,29,Coursera,36.88941840082407,NA > NA > NA > NA
1500,1515,Sub-Category,1016,18,edX,77.25123537238687,NA > NA > NA > NA
276,1516,Sub-Category,1016,26,Coursera,30.22612500935793,NA > NA > NA > NA > NA
1040,1516,Sub-Category,1016,33,UpGrad,65.7564934110269,NA > NA > NA > NA > NA
436,1518,Sub-Category,1016,36,UpGrad,2.8515894897282124,NA > NA > NA > NA
829,1518,Sub-Category,1016,22,edX,0.4282464040443301,NA > NA > NA > NA
842,1518,Sub-Category,1016,33,UpGrad,49.862079811282456,NA > NA > NA > NA
1206,1518,Sub-Category,1016,27,UpGrad,33.26032797340304,NA > NA > NA > NA
46,1519,Sub-Category,1016,36,edX,59.84314556699246,NA > NA > NA
95,1519,Sub-Category,1016,27,UpGrad,35.89048986323178,NA > NA > NA
149,1519,Sub-Category,1016,25,edX,90.06304373033345,NA > NA > NA
586,1519,Sub-Category,1016,20,Coursera,45.595409884117544,NA > NA > NA
725,1519,Sub-Category,1016,37,UpGrad,27.58687697350979,NA > NA > NA
1308,1519,Sub-Category,1016,24,edX,85.37300378084183,NA > NA > NA
1329,1519,Sub-Category,1016,39,UpGrad,23.299181717447937,NA > NA > NA
253,1525,Sub-Category,1016,22,UpGrad,28.66402636282146,NA > NA > NA
242,1531,Sub-Category,1016,27,Coursera,41.61196360364556,NA > NA > NA
703,1531,Sub-Category,1016,32,edX,0.994507409632206,NA > NA > NA
911,1531,Sub-Category,1016,26,UpGrad,38.81912019569427,NA > NA > NA
1567,1531,Sub-Category,1016,39,edX,53.98271505255252,NA > NA > NA
1605,1531,Sub-Category,1016,30,UpGrad,42.4058414530009,NA > NA > NA
107,1532,Sub-Category,1016,39,UpGrad,29.90645640529692,NA > NA
113,1532,Sub-Category,1016,33,edX,60.497177205979824,NA > NA
293,1532,Sub-Category,1016,37,UpGrad,21.511158091016114,NA > NA
500,1532,Sub-Category,1016,40,Coursera,18.73012981377542,NA > NA
986,1532,Sub-Category,1016,36,edX,29.52145552262664,NA > NA
1299,1532,Sub-Category,1016,37,Coursera,80.24157958570868,NA > NA
355,1534,Sub-Category,1016,26,UpGrad,35.25235091801733,NA > NA > NA > NA
738,1534,Sub-Category,1016,23,Coursera,16.618985077366233,NA > NA > NA > NA
1104,1534,Sub-Category,1016,26,Coursera,22.66611228697002,NA > NA > NA > NA
1296,1534,Sub-Category,1016,39,Coursera,12.332471855916083,NA > NA > NA > NA
1339,1534,Sub-Category,1016,21,Coursera,52.92823030613363,NA > NA > NA > NA
1645,1534,Sub-Category,1016,36,edX,58.589013828895986,NA > NA > NA > NA
81,1537,Sub-Category,1016,39,UpGrad,61.38091762550175,NA > NA > NA > NA
1479,1537,Sub-Category,1016,25,Coursera,81.1468145577237,NA > NA > NA > NA
26,1546,Sub-Category,1016,25,UpGrad,91.77607707679272,NA > NA > NA > NA
390,1546,Sub-Category,1016,30,edX,20.465971482917666,NA > NA > NA > NA
507,1546,Sub-Category,1016,34,Coursera,3.8518917048349977,NA > NA > NA > NA
822,1546,Sub-Category,1016,25,UpGrad,17.07450735848397,NA > NA > NA > NA
1006,1546,Sub-Category,1016,25,UpGrad,57.14133116416633,NA > NA > NA > NA
1162,1546,Sub-Category,1016,26,Coursera,12.767509650439024,NA > NA > NA > NA
1240,1546,Sub-Category,1016,37,edX,98.05250896606594,NA > NA > NA > NA
22,1550,Sub-Category,1016,38,Coursera,49.30323658045381,NA > NA > NA > NA
63,1550,Sub-Category,1016,26,UpGrad,52.36585387028754,NA > NA > NA > NA
237,1550,Sub-Category,1016,18,edX,35.18035353627056,NA > NA > NA > NA
475,1550,Sub-Category,1016,37,edX,68.4287340613082,NA > NA > NA > NA
547,1550,Sub-Category,1016,35,edX,43.441383563913405,NA > NA > NA > NA
890,1550,Sub-Category,1016,33,Coursera,95.04376167897135,NA > NA > NA > NA
915,1550,Sub-Category,1016,32,edX,99.5578236412257,NA > NA > NA > NA
1334,1550,Sub-Category,1016,35,UpGrad,92.65408427454531,NA > NA > NA > NA
1675,1550,Sub-Category,1016,36,edX,32.28823961690068,NA > NA > NA > NA
1232,1559,Sub-Category,1016,22,Coursera,29.332363861612976,NA > NA > NA > NA
1353,1559,Sub-Category,1016,27,Coursera,37.02548563014716,NA > NA > NA > NA
1524,1559,Sub-Category,1016,28,UpGrad,77.7054286794737,NA > NA > NA > NA
1583,1559,Sub-Category,1016,29,UpGrad,79.84682135283947,NA > NA > NA > NA
782,1562,Sub-Category,1016,22,UpGrad,7.300466555170715,NA > NA > NA > NA
1584,1562,Sub-Category,1016,36,UpGrad,28.294798592105508,NA > NA > NA > NA
267,1566,Sub-Category,1016,26,Coursera,92.21655160654336,NA > NA > NA
525,1566,Sub-Category,1016,23,edX,79.17983445804566,NA > NA > NA
670,1566,Sub-Category,1016,18,edX,63.456919230520725,NA > NA > NA
754,1566,Sub-Category,1016,33,edX,11.396918771788478,NA > NA > NA
1072,1566,Sub-Category,1016,39,Coursera,86.70218905899674,NA > NA > NA
1441,1566,Sub-Category,1016,39,edX,86.37886480428278,NA > NA > NA
71,1579,Sub-Category,1016,31,UpGrad,67.66698670107871,NA > NA
283,1579,Sub-Category,1016,33,edX,27.827974571846426,NA > NA
359,1579,Sub-Category,1016,38,UpGrad,74.28775879088789,NA > NA
763,1579,Sub-Category,1016,20,edX,82.19501450657845,NA > NA
865,1579,Sub-Category,1016,34,Coursera,90.7928058411926,NA > NA
885,1579,Sub-Category,1016,39,Coursera,36.209766869433224,NA > NA
989,1579,Sub-Category,1016,26,Coursera,62.64196529518813,NA > NA
1056,1579,Sub-Category,1016,30,edX,32.104712538421154,NA > NA
1591,1579,Sub-Category,1016,34,Coursera,90.45979373622686,NA > NA
1651,1579,Sub-Category,1016,20,edX,40.78163211233914,NA > NA
146,1582,Sub-Category,1016,20,edX,67.52752750180662,NA > NA > NA
8,1591,Sub-Category,1016,35,edX,86.05033957865089,NA > NA > NA
383,1591,Sub-Category,1016,32,Coursera,73.44719383399934,NA > NA > NA
855,1591,Sub-Category,1016,28,Coursera,92.54631991498172,NA > NA > NA
910,1591,Sub-Category,1016,30,edX,62.91916773188859,NA > NA > NA
925,1591,Sub-Category,1016,24,Coursera,3.1500659650191665,NA > NA > NA
949,1591,Sub-Category,1016,37,edX,83.50279135629535,NA > NA > NA
1460,1591,Sub-Category,1016,38,UpGrad,38.18393077235669,NA > NA > NA
248,1596,Sub-Category,1016,21,UpGrad,10.787942167371511,NA > NA > NA
477,1596,Sub-Category,1016,34,UpGrad,16.84766230173409,NA > NA > NA
645,1596,Sub-Category,1016,29,Coursera,93.97623213008046,NA > NA > NA
1454,1596,Sub-Category,1016,35,edX,76.83519038837403,NA > NA > NA
55,1600,Sub-Category,1016,25,UpGrad,95.94755209982395,NA > NA
287,1600,Sub-Category,1016,21,edX,50.718154362402856,NA > NA
581,1600,Sub-Category,1016,28,Coursera,49.25061499234289,NA > NA
736,1600,Sub-Category,1016,40,UpGrad,31.77557038143277,NA > NA
872,1600,Sub-Category,1016,40,Coursera,29.020359739661217,NA > NA
968,1600,Sub-Category,1016,36,edX,28.353601251728833,NA > NA
995,1600,Sub-Category,1016,19,UpGrad,55.14166080392897,NA > NA
1107,1600,Sub-Category,1016,29,Coursera,44.89197039511055,NA > NA
1302,1600,Sub-Category,1016,40,Coursera,83.00948429387063,NA > NA
1684,1600,Sub-Category,1016,36,edX,60.26640210766345,NA > NA
17,1604,Sub-Category,1016,34,UpGrad,64.53126478008926,NA > NA > NA > NA
28,1604,Sub-Category,1016,19,Coursera,1.2361963745206594,NA > NA > NA > NA
503,1604,Sub-Category,1016,25,Coursera,88.10283348429948,NA > NA > NA > NA
877,1604,Sub-Category,1016,35,edX,27.891765255481005,NA > NA > NA > NA
1039,1604,Sub-Category,1016,27,edX,69.7035941760987,NA > NA > NA > NA
1459,1604,Sub-Category,1016,31,UpGrad,5.25671576615423,NA > NA > NA > NA
520,1606,Sub-Category,1016,39,Coursera,37.04594054725021,NA > NA > NA > NA
646,1606,Sub-Category,1016,32,edX,90.46767260879278,NA > NA > NA > NA
683,1606,Sub-Category,1016,23,UpGrad,72.78126992750913,NA > NA > NA > NA
852,1606,Sub-Category,1016,20,Coursera,62.314841989427805,NA > NA > NA > NA
1049,1606,Sub-Category,1016,32,UpGrad,98.04066352080554,NA > NA > NA > NA
1279,1606,Sub-Category,1016,23,edX,52.71128308959305,NA > NA > NA > NA
713,1615,Sub-Category,1016,25,edX,95.71317448280752,NA > NA > NA
893,1615,Sub-Category,1016,27,edX,37.73663188330829,NA > NA > NA
1157,1615,Sub-Category,1016,36,UpGrad,66.42843775916845,NA > NA > NA
135,1618,Sub-Category,1016,19,UpGrad,79.9470615806058,NA > NA > NA > NA
1275,1618,Sub-Category,1016,39,edX,43.87988841626793,NA > NA > NA > NA
1321,1618,Sub-Category,1016,27,Coursera,32.442638045176864,NA > NA > NA > NA
1380,1618,Sub-Category,1016,28,UpGrad,5.988402850925922,NA > NA > NA > NA
1676,1618,Sub-Category,1016,28,UpGrad,20.313583151437342,NA > NA > NA > NA
83,1621,Sub-Category,1016,19,Coursera,37.97039235942066,NA > NA > NA
158,1621,Sub-Category,1016,36,edX,26.186251011677086,NA > NA > NA
387,1621,Sub-Category,1016,37,edX,80.21329476032406,NA > NA > NA
999,1621,Sub-Category,1016,18,UpGrad,80.24230790324509,NA > NA > NA
1089,1621,Sub-Category,1016,36,UpGrad,67.58463701698929,NA > NA > NA
1294,1621,Sub-Category,1016,28,edX,19.737648288719356,NA > NA > NA
1526,1621,Sub-Category,1016,25,UpGrad,80.36202650982887,NA > NA > NA
1694,1621,Sub-Category,1016,29,Coursera,21.983083663508296,NA > NA > NA
453,1630,Sub-Category,1016,39,Coursera,69.09796504769474,NA > NA > NA > NA
693,1630,Sub-Category,1016,33,edX,87.6906828256324,NA > NA > NA > NA
1372,1630,Sub-Category,1016,28,UpGrad,63.0335834575817,NA > NA > NA > NA
1389,1630,Sub-Category,1016,31,edX,68.92492822371423,NA > NA > NA > NA
40,1632,Sub-Category,1016,20,edX,60.93787064310163,NA > NA > NA > NA
442,1632,Sub-Category,1016,29,UpGrad,69.08446494489908,NA > NA > NA > NA
1478,1632,Sub-Category,1016,38,UpGrad,44.90631634835154,NA > NA > NA > NA
5,1637,Sub-Category,1016,27,Coursera,5.175828211940825,NA > NA > NA > NA
1263,1637,Sub-Category,1016,37,edX,74.24695012159646,NA > NA > NA > NA
1223,1651,Sub-Category,1016,28,UpGrad,54.176828591153026,NA > NA > NA
1283,1651,Sub-Category,1016,40,UpGrad,4.992367187514901,NA > NA > NA
435,1654,Sub-Category,1016,38,UpGrad,7.85880321636796,NA > NA > NA > NA
615,1654,Sub-Category,1016,28,UpGrad,70.87791273370385,NA > NA > NA > NA
41,1658,Sub-Category,1016,24,UpGrad,88.86918078642339,NA > NA > NA > NA
1262,1658,Sub-Category,1016,38,Coursera,14.88202961627394,NA > NA > NA > NA
731,1661,Sub-Category,1016,36,UpGrad,43.16929292399436,NA > NA > NA
99,1667,Sub-Category,1016,29,Coursera,60.1760087069124,NA > NA > NA > NA
196,1667,Sub-Category,1016,32,UpGrad,19.613382825627923,NA > NA > NA > NA
332,1667,Sub-Category,1016,33,UpGrad,47.247718926519156,NA > NA > NA > NA
862,1667,Sub-Category,1016,31,edX,84.18119887355715,NA > NA > NA > NA
428,1669,Sub-Category,1016,20,UpGrad,0.42593362741172314,NA > NA > NA
779,1669,Sub-Category,1016,36,UpGrad,2.4648777209222317,NA > NA > NA
814,1669,Sub-Category,1016,27,edX,92.62943950016052,NA > NA > NA
1226,1669,Sub-Category,1016,38,Coursera,93.79481475334615,NA > NA > NA
1440,1669,Sub-Category,1016,18,Coursera,93.85113255120814,NA > NA > NA
385,1671,Sub-Category,1016,30,Coursera,65.05937536712736,NA > NA > NA
304,1673,Sub-Category,1016,19,UpGrad,31.257747928611934,NA > NA > NA
1593,1673,Sub-Category,1016,32,UpGrad,8.055227785371244,NA > NA > NA
1595,1673,Sub-Category,1016,29,Coursera,24.426161963492632,NA > NA > NA
29,1678,Sub-Category,1016,38,edX,2.470307517796755,NA > NA > NA
52,1678,Sub-Category,1016,34,Coursera,24.87739189527929,NA > NA > NA
305,1678,Sub-Category,1016,31,Coursera,6.524836970493197,NA > NA > NA
455,1678,Sub-Category,1016,35,edX,85.2943919133395,NA > NA > NA
1346,1678,Sub-Category,1016,29,edX,11.401109350845218,NA > NA > NA
1554,1678,Sub-Category,1016,26,edX,14.9918521521613,NA > NA > NA
701,1682,Sub-Category,1016,24,edX,93.86665483471006,NA > NA > NA > NA > NA
1551,1682,Sub-Category,1016,31,edX,88.98657457903028,NA > NA > NA > NA > NA
14,1684,Sub-Category,1016,39,UpGrad,51.931398385204375,NA > NA > NA
580,1684,Sub-Category,1016,26,edX,96.16192276589572,NA > NA > NA
1325,1684,Sub-Category,1016,33,Coursera,20.35278007388115,NA > NA > NA
1606,1684,Sub-Category,1016,27,edX,74.34875606559217,NA > NA > NA
1666,1684,Sub-Category,1016,37,Coursera,71.30612418986857,NA > NA > NA
32,1687,Sub-Category,1016,24,UpGrad,77.27367414627224,NA > NA > NA > NA
68,1687,Sub-Category,1016,22,Coursera,70.90668512973934,NA > NA > NA > NA
79,1687,Sub-Category,1016,22,edX,33.651988906785846,NA > NA > NA > NA
97,1687,Sub-Category,1016,34,edX,70.3779743751511,NA > NA > NA > NA
108,1687,Sub-Category,1016,40,edX,91.30438505671918,NA > NA > NA > NA
272,1687,Sub-Category,1016,29,edX,51.11554539762437,NA > NA > NA > NA
294,1687,Sub-Category,1016,36,edX,94.63076510000974,NA > NA > NA > NA
403,1687,Sub-Category,1016,40,edX,16.60713867750019,NA > NA > NA > NA
443,1687,Sub-Category,1016,40,UpGrad,80.79517744481564,NA > NA > NA > NA
733,1687,Sub-Category,1016,40,edX,9.688677219673991,NA > NA > NA > NA
749,1687,Sub-Category,1016,23,UpGrad,23.39685964398086,NA > NA > NA > NA
853,1687,Sub-Category,1016,35,UpGrad,72.69993431400508,NA > NA > NA > NA
906,1687,Sub-Category,1016,22,UpGrad,10.615603672340512,NA > NA > NA > NA
922,1687,Sub-Category,1016,24,Coursera,4.380907979793847,NA > NA > NA > NA
1044,1687,Sub-Category,1016,40,UpGrad,91.77011556457728,NA > NA > NA > NA
1264,1687,Sub-Category,1016,28,Coursera,6.234062323346734,NA > NA > NA > NA
1512,1687,Sub-Category,1016,29,UpGrad,21.28069179598242,NA > NA > NA > NA
536,1691,Sub-Category,1016,22,UpGrad,98.44021280296147,NA > NA > NA > NA
1152,1691,Sub-Category,1016,24,UpGrad,1.2896570144221187,NA > NA > NA > NA
785,1692,Sub-Category,1016,33,Coursera,97.4824204808101,NA > NA
1198,1692,Sub-Category,1016,38,UpGrad,94.62483355309814,NA > NA
1661,1692,Sub-Category,1016,35,edX,14.323219610378146,NA > NA
773,1696,Sub-Category,1016,21,UpGrad,80.90283782221377,NA > NA > NA
1059,1696,Sub-Category,1016,38,edX,93.206886947155,NA > NA > NA
1148,1696,Sub-Category,1016,33,UpGrad,22.278030402958393,NA > NA > NA
110,1698,Sub-Category,1016,34,UpGrad,88.84940724819899,NA > NA
760,1698,Sub-Category,1016,35,edX,5.948640056885779,NA > NA
1034,1698,Sub-Category,1016,37,Coursera,76.87300373800099,NA > NA
1160,1698,Sub-Category,1016,24,UpGrad,65.65189817920327,NA > NA
1502,1698,Sub-Category,1016,33,edX,14.0117158414796,NA > NA
1582,1698,Sub-Category,1016,31,UpGrad,98.85723083280027,NA > NA
1678,1698,Sub-Category,1016,31,edX,60.81811322364956,NA > NA
